transaction_id,is_fraud,risk_score,fraud_type,detection_method,amount_blocked
TXN_00161007,True,79.8,Account Takeover,Rule-Based,523.18
TXN_00161015,True,60.3,Friendly Fraud,ML Model,462.97
TXN_00161115,True,72.9,Synthetic Identity,ML Model,251.46
TXN_00161124,True,93.3,Card Testing,ML Model,148.62
TXN_00161352,True,66.8,Friendly Fraud,ML Model,76.96
TXN_00161463,True,70.2,Synthetic Identity,Manual Review,243.31
TXN_00161484,True,75.9,Stolen Card,ML Model,407.13
TXN_00161816,True,69.5,Card Testing,Rule-Based,64.95
TXN_00162137,True,76.4,Synthetic Identity,Manual Review,190.55
TXN_00162164,True,79.9,Card Testing,ML Model,365.42
TXN_00162219,True,69.4,Friendly Fraud,ML Model,288.69
TXN_00162465,True,60.8,Card Testing,ML Model,169.17
TXN_00162616,True,66.4,Friendly Fraud,Rule-Based,77.72
TXN_00162687,True,82.4,Stolen Card,ML Model,43.13
TXN_00162762,True,63.3,Friendly Fraud,Rule-Based,51.98
TXN_00162901,True,92.0,Card Testing,Rule-Based,120.16
TXN_00162990,True,70.8,Account Takeover,Not Detected,0.0
TXN_00163017,True,69.2,Card Testing,ML Model,266.34
TXN_00163106,True,87.9,Card Testing,ML Model,105.98
TXN_00163113,True,70.8,Card Testing,ML Model,37.84
TXN_00163680,True,62.4,Stolen Card,ML Model,117.16
TXN_00163825,True,73.7,Stolen Card,ML Model,129.12
TXN_00163952,True,87.6,Stolen Card,ML Model,836.17
TXN_00163954,True,93.9,Account Takeover,Rule-Based,1352.02
TXN_00164006,True,91.7,Stolen Card,ML Model,153.01
TXN_00164014,True,62.9,Account Takeover,ML Model,676.35
TXN_00164060,True,95.0,Account Takeover,Rule-Based,81.31
TXN_00164107,True,78.8,Friendly Fraud,Not Detected,0.0
TXN_00164250,True,88.4,Stolen Card,ML Model,178.89
TXN_00164269,True,94.7,Account Takeover,Rule-Based,98.45
TXN_00164342,True,78.2,Stolen Card,Not Detected,0.0
TXN_00164472,True,71.1,Account Takeover,ML Model,307.53
TXN_00164505,True,67.5,Synthetic Identity,Manual Review,48.54
TXN_00164620,True,84.0,Account Takeover,Rule-Based,363.44
TXN_00164666,True,60.1,Account Takeover,ML Model,139.82
TXN_00164840,True,79.7,Synthetic Identity,Rule-Based,117.52
TXN_00164964,True,61.6,Synthetic Identity,Not Detected,0.0
TXN_00165025,True,91.2,Stolen Card,ML Model,205.5
TXN_00165084,True,83.3,Friendly Fraud,Not Detected,0.0
TXN_00165151,True,91.6,Friendly Fraud,Rule-Based,52.17
TXN_00165184,True,85.1,Account Takeover,Manual Review,618.42
TXN_00165522,True,64.1,Card Testing,ML Model,282.99
TXN_00165537,True,77.5,Synthetic Identity,ML Model,324.62
TXN_00165568,True,81.2,Stolen Card,Rule-Based,140.21
TXN_00165830,True,85.3,Card Testing,ML Model,58.56
TXN_00165864,True,92.5,Account Takeover,ML Model,338.79
TXN_00165961,True,81.3,Friendly Fraud,ML Model,458.9
TXN_00166071,True,64.9,Account Takeover,ML Model,105.44
TXN_00166117,True,61.1,Friendly Fraud,Manual Review,221.12
TXN_00166122,True,65.2,Card Testing,ML Model,31.29
TXN_00166213,True,79.2,Friendly Fraud,ML Model,203.55
TXN_00166334,True,83.6,Account Takeover,ML Model,5397.61
TXN_00166547,True,78.5,Stolen Card,ML Model,240.09
TXN_00166578,True,77.4,Stolen Card,ML Model,141.55
TXN_00166609,True,73.2,Stolen Card,ML Model,1415.68
TXN_00166780,True,63.0,Card Testing,ML Model,65.12
TXN_00166795,True,67.3,Synthetic Identity,ML Model,2439.13
TXN_00166939,True,85.8,Card Testing,ML Model,225.48
TXN_00166951,True,79.2,Synthetic Identity,ML Model,697.43
TXN_00166952,True,72.8,Stolen Card,ML Model,772.19
TXN_00167170,True,75.5,Friendly Fraud,ML Model,105.5
TXN_00167178,True,72.4,Account Takeover,Manual Review,233.54
TXN_00167258,True,71.3,Card Testing,Rule-Based,160.14
TXN_00167561,True,91.6,Synthetic Identity,ML Model,566.59
TXN_00167598,True,70.3,Synthetic Identity,Not Detected,0.0
TXN_00167622,True,84.2,Stolen Card,Not Detected,0.0
TXN_00167678,True,74.1,Account Takeover,ML Model,45.19
TXN_00167799,True,93.5,Friendly Fraud,ML Model,57.87
TXN_00167801,True,94.9,Stolen Card,ML Model,239.95
TXN_00167807,True,64.6,Synthetic Identity,ML Model,986.58
TXN_00167901,True,73.4,Stolen Card,Not Detected,0.0
TXN_00168070,True,60.4,Friendly Fraud,ML Model,4056.71
TXN_00168122,True,83.8,Friendly Fraud,ML Model,127.08
TXN_00168250,True,65.1,Synthetic Identity,Not Detected,0.0
TXN_00168293,True,64.7,Synthetic Identity,Rule-Based,430.37
TXN_00168346,True,82.1,Friendly Fraud,ML Model,428.7
TXN_00168374,True,88.0,Stolen Card,Not Detected,0.0
TXN_00168824,True,88.5,Synthetic Identity,Not Detected,0.0
TXN_00168961,True,66.8,Friendly Fraud,ML Model,336.42
TXN_00169037,True,61.1,Card Testing,ML Model,60.19
TXN_00169053,True,68.0,Card Testing,Not Detected,0.0
TXN_00169087,True,88.2,Stolen Card,Rule-Based,700.24
TXN_00169166,True,75.4,Stolen Card,Not Detected,0.0
TXN_00169197,True,72.1,Friendly Fraud,Rule-Based,323.45
TXN_00169262,True,66.3,Card Testing,ML Model,79.02
TXN_00169265,True,65.8,Card Testing,ML Model,536.22
TXN_00169313,True,71.9,Card Testing,ML Model,126.86
TXN_00169354,True,61.3,Friendly Fraud,ML Model,269.03
TXN_00169494,True,89.1,Card Testing,Manual Review,1652.66
TXN_00169538,True,76.2,Friendly Fraud,ML Model,251.26
TXN_00169706,True,69.8,Friendly Fraud,ML Model,260.75
TXN_00169832,True,92.7,Account Takeover,ML Model,77.3
TXN_00169934,True,74.5,Friendly Fraud,ML Model,86.29
TXN_00170192,True,72.8,Stolen Card,ML Model,26.49
TXN_00170280,True,71.8,Account Takeover,ML Model,210.81
TXN_00170742,True,92.1,Friendly Fraud,ML Model,224.02
TXN_00170915,True,66.2,Card Testing,Rule-Based,121.78
TXN_00171144,True,71.7,Stolen Card,Rule-Based,562.91
TXN_00171205,True,61.8,Friendly Fraud,ML Model,85.87
TXN_00171222,True,78.7,Account Takeover,ML Model,111.47
TXN_00171380,True,78.1,Card Testing,ML Model,310.62
TXN_00171385,True,77.8,Stolen Card,ML Model,243.39
TXN_00171514,True,69.7,Stolen Card,ML Model,200.82
TXN_00171566,True,87.7,Synthetic Identity,Rule-Based,502.48
TXN_00171659,True,82.6,Stolen Card,ML Model,112.2
TXN_00171666,True,66.4,Card Testing,Rule-Based,268.44
TXN_00171676,True,80.1,Synthetic Identity,ML Model,91.63
TXN_00171702,True,79.2,Account Takeover,Not Detected,0.0
TXN_00171936,True,82.5,Stolen Card,ML Model,171.96
TXN_00172008,True,85.6,Friendly Fraud,ML Model,543.84
TXN_00172084,True,81.3,Synthetic Identity,ML Model,27.21
TXN_00172171,True,82.6,Friendly Fraud,Not Detected,0.0
TXN_00172172,True,82.2,Friendly Fraud,Manual Review,24.15
TXN_00172185,True,78.7,Account Takeover,Rule-Based,148.97
TXN_00172205,True,60.2,Account Takeover,ML Model,3245.75
TXN_00172271,True,85.9,Friendly Fraud,ML Model,262.01
TXN_00172441,True,65.1,Card Testing,ML Model,26.96
TXN_00172449,True,69.1,Card Testing,ML Model,144.31
TXN_00172509,True,62.6,Stolen Card,Rule-Based,295.93
TXN_00172589,True,84.3,Synthetic Identity,Rule-Based,41.08
TXN_00172737,True,68.2,Account Takeover,ML Model,228.9
TXN_00172816,True,72.4,Card Testing,ML Model,118.8
TXN_00172854,True,65.3,Synthetic Identity,ML Model,44.45
TXN_00172991,True,86.9,Synthetic Identity,ML Model,119.28
TXN_00172993,True,88.0,Card Testing,ML Model,93.41
TXN_00173042,True,94.9,Stolen Card,Not Detected,0.0
TXN_00173260,True,65.8,Card Testing,ML Model,166.68
TXN_00173282,True,75.1,Friendly Fraud,ML Model,89.03
TXN_00173320,True,76.0,Friendly Fraud,Manual Review,102.65
TXN_00173625,True,64.9,Stolen Card,Not Detected,0.0
TXN_00173788,True,82.2,Account Takeover,ML Model,754.29
TXN_00173919,True,81.9,Account Takeover,ML Model,68.58
TXN_00174206,True,88.8,Friendly Fraud,ML Model,93.66
TXN_00174254,True,90.3,Account Takeover,ML Model,119.88
TXN_00174393,True,63.2,Account Takeover,Manual Review,1375.2
TXN_00174546,True,70.9,Card Testing,ML Model,324.89
TXN_00174670,True,94.7,Friendly Fraud,Rule-Based,78.18
TXN_00174700,True,71.1,Account Takeover,ML Model,216.46
TXN_00174706,True,86.9,Account Takeover,ML Model,270.71
TXN_00174855,True,94.9,Card Testing,ML Model,28.33
TXN_00174902,True,93.8,Card Testing,Rule-Based,11.74
TXN_00174987,True,77.8,Account Takeover,ML Model,176.99
TXN_00175059,True,61.2,Account Takeover,ML Model,120.3
TXN_00175080,True,68.0,Stolen Card,ML Model,1887.47
TXN_00175262,True,72.5,Account Takeover,Rule-Based,555.21
TXN_00175282,True,60.4,Card Testing,ML Model,1171.82
TXN_00175394,True,70.9,Account Takeover,ML Model,70.68
TXN_00175444,True,75.2,Synthetic Identity,ML Model,88.56
TXN_00175543,True,64.8,Friendly Fraud,ML Model,138.9
TXN_00175585,True,65.8,Synthetic Identity,ML Model,194.08
TXN_00175712,True,90.5,Account Takeover,ML Model,143.22
TXN_00175848,True,75.8,Card Testing,ML Model,1221.67
TXN_00175935,True,77.0,Account Takeover,Rule-Based,129.85
TXN_00175995,True,85.8,Friendly Fraud,ML Model,76.92
TXN_00176123,True,71.6,Synthetic Identity,ML Model,110.56
TXN_00176191,True,81.5,Friendly Fraud,Not Detected,0.0
TXN_00176325,True,87.7,Friendly Fraud,Rule-Based,161.53
TXN_00176413,True,67.7,Account Takeover,ML Model,270.16
TXN_00176446,True,79.0,Synthetic Identity,ML Model,52.63
TXN_00176499,True,92.5,Account Takeover,Not Detected,0.0
TXN_00176553,True,91.9,Account Takeover,ML Model,1205.89
TXN_00176588,True,69.3,Friendly Fraud,Not Detected,0.0
TXN_00176682,True,72.4,Friendly Fraud,ML Model,72.23
TXN_00176798,True,81.8,Account Takeover,ML Model,137.9
TXN_00176858,True,62.2,Card Testing,ML Model,676.56
TXN_00176860,True,87.0,Account Takeover,ML Model,263.32
TXN_00176887,True,71.7,Friendly Fraud,ML Model,38.6
TXN_00176900,True,69.3,Friendly Fraud,ML Model,24.21
TXN_00176913,True,87.7,Account Takeover,ML Model,191.01
TXN_00176932,True,66.0,Account Takeover,Not Detected,0.0
TXN_00176992,True,65.8,Stolen Card,ML Model,120.59
TXN_00177216,True,66.4,Account Takeover,Not Detected,0.0
TXN_00177279,True,84.3,Card Testing,Rule-Based,24.38
TXN_00177955,True,63.6,Account Takeover,Rule-Based,146.46
TXN_00178176,True,85.4,Friendly Fraud,ML Model,41.56
TXN_00178207,True,64.1,Card Testing,ML Model,818.0
TXN_00178215,True,74.5,Account Takeover,ML Model,661.58
TXN_00178587,True,92.3,Stolen Card,ML Model,28.41
TXN_00178685,True,66.5,Stolen Card,Not Detected,0.0
TXN_00178699,True,63.0,Stolen Card,Rule-Based,150.26
TXN_00179114,True,93.8,Card Testing,Rule-Based,264.35
TXN_00179160,True,74.0,Account Takeover,Rule-Based,456.03
TXN_00179189,True,71.3,Card Testing,Not Detected,0.0
TXN_00179346,True,85.2,Stolen Card,ML Model,50.56
TXN_00179520,True,83.1,Stolen Card,ML Model,502.18
TXN_00179733,True,82.0,Stolen Card,ML Model,129.3
TXN_00179876,True,84.6,Synthetic Identity,Rule-Based,226.11
TXN_00180135,True,91.4,Account Takeover,ML Model,12.84
TXN_00180231,True,78.0,Friendly Fraud,ML Model,87.21
TXN_00180537,True,86.6,Card Testing,ML Model,147.29
TXN_00180566,True,87.8,Card Testing,ML Model,285.82
TXN_00180584,True,68.2,Card Testing,ML Model,57.95
TXN_00180621,True,72.9,Synthetic Identity,ML Model,39.07
TXN_00180661,True,94.1,Stolen Card,Rule-Based,214.78
TXN_00181106,True,83.2,Synthetic Identity,ML Model,100.69
TXN_00181268,True,89.9,Card Testing,ML Model,53.18
TXN_00181275,True,79.2,Account Takeover,ML Model,98.6
TXN_00181314,True,84.4,Account Takeover,Rule-Based,98.07
TXN_00181459,True,89.3,Account Takeover,ML Model,85.64
TXN_00181489,True,93.4,Synthetic Identity,ML Model,161.43
TXN_00181496,True,74.4,Account Takeover,Not Detected,0.0
TXN_00181517,True,78.7,Stolen Card,ML Model,298.7
TXN_00181622,True,90.6,Friendly Fraud,ML Model,112.07
TXN_00181674,True,74.6,Synthetic Identity,ML Model,369.99
TXN_00181855,True,91.4,Synthetic Identity,ML Model,214.61
TXN_00181971,True,77.4,Card Testing,ML Model,111.87
TXN_00182036,True,82.6,Synthetic Identity,Rule-Based,60.33
TXN_00182061,True,84.4,Friendly Fraud,Rule-Based,155.25
TXN_00182144,True,61.9,Synthetic Identity,Not Detected,0.0
TXN_00182154,True,60.7,Stolen Card,Rule-Based,144.17
TXN_00182218,True,90.8,Account Takeover,ML Model,429.75
TXN_00182239,True,79.7,Account Takeover,Rule-Based,179.33
TXN_00182266,True,93.4,Stolen Card,Rule-Based,98.65
TXN_00182620,True,88.6,Friendly Fraud,ML Model,51.79
TXN_00182636,True,79.6,Account Takeover,ML Model,297.41
TXN_00182670,True,62.9,Card Testing,ML Model,2788.83
TXN_00182751,True,63.4,Synthetic Identity,Not Detected,0.0
TXN_00182888,True,75.5,Friendly Fraud,ML Model,102.11
TXN_00182893,True,75.1,Card Testing,Manual Review,48.7
TXN_00182988,True,82.5,Card Testing,ML Model,267.63
TXN_00183077,True,67.7,Synthetic Identity,ML Model,295.61
TXN_00183276,True,77.8,Card Testing,ML Model,132.69
TXN_00183289,True,87.1,Synthetic Identity,ML Model,19.25
TXN_00183393,True,64.9,Friendly Fraud,ML Model,229.31
TXN_00183757,True,75.6,Friendly Fraud,ML Model,56.08
TXN_00183888,True,78.1,Stolen Card,ML Model,121.01
TXN_00183912,True,68.2,Synthetic Identity,ML Model,45.21
TXN_00184481,True,78.7,Synthetic Identity,ML Model,504.14
TXN_00184542,True,81.5,Account Takeover,ML Model,163.17
TXN_00184556,True,74.6,Account Takeover,ML Model,851.54
TXN_00184881,True,69.8,Card Testing,ML Model,76.71
TXN_00184905,True,74.6,Card Testing,ML Model,199.38
TXN_00185222,True,74.0,Card Testing,ML Model,233.1
TXN_00185246,True,62.6,Stolen Card,ML Model,1005.85
TXN_00185311,True,81.6,Stolen Card,ML Model,57.8
TXN_00185438,True,92.5,Account Takeover,ML Model,204.71
TXN_00185447,True,64.1,Synthetic Identity,ML Model,64.65
TXN_00185500,True,60.4,Account Takeover,ML Model,24.46
TXN_00185615,True,65.0,Account Takeover,Not Detected,0.0
TXN_00185822,True,71.8,Synthetic Identity,Rule-Based,497.8
TXN_00185896,True,80.5,Account Takeover,Rule-Based,421.89
TXN_00185932,True,66.3,Friendly Fraud,ML Model,64.15
TXN_00186056,True,60.6,Card Testing,Not Detected,0.0
TXN_00186124,True,60.0,Synthetic Identity,ML Model,183.11
TXN_00186224,True,78.3,Synthetic Identity,ML Model,106.51
TXN_00186340,True,92.2,Account Takeover,ML Model,326.75
TXN_00186369,True,94.4,Card Testing,ML Model,86.98
TXN_00186510,True,67.0,Synthetic Identity,ML Model,169.61
TXN_00186578,True,86.5,Account Takeover,ML Model,1422.39
TXN_00186605,True,77.9,Friendly Fraud,ML Model,59.67
TXN_00186627,True,75.6,Friendly Fraud,ML Model,60.22
TXN_00186712,True,87.5,Synthetic Identity,Rule-Based,236.7
TXN_00186834,True,94.3,Synthetic Identity,Rule-Based,31.1
TXN_00186856,True,79.3,Card Testing,ML Model,798.94
TXN_00186937,True,85.2,Card Testing,Rule-Based,114.91
TXN_00187058,True,93.5,Account Takeover,ML Model,514.74
TXN_00187075,True,88.0,Friendly Fraud,ML Model,540.15
TXN_00187094,True,77.8,Account Takeover,Rule-Based,79.03
TXN_00187236,True,74.1,Stolen Card,ML Model,621.12
TXN_00187286,True,89.2,Card Testing,ML Model,754.35
TXN_00187316,True,86.4,Stolen Card,Rule-Based,151.49
TXN_00187407,True,90.1,Card Testing,ML Model,2465.1
TXN_00187447,True,61.3,Card Testing,ML Model,402.53
TXN_00187507,True,82.6,Stolen Card,ML Model,37.24
TXN_00187616,True,75.1,Stolen Card,ML Model,165.22
TXN_00187622,True,86.4,Account Takeover,ML Model,25.83
TXN_00187626,True,67.1,Card Testing,Rule-Based,70.93
TXN_00187639,True,67.6,Synthetic Identity,ML Model,118.8
TXN_00187846,True,86.0,Friendly Fraud,ML Model,964.6
TXN_00187857,True,77.5,Synthetic Identity,ML Model,197.17
TXN_00188055,True,82.3,Card Testing,Not Detected,0.0
TXN_00188111,True,79.6,Account Takeover,ML Model,375.26
TXN_00188207,True,82.2,Friendly Fraud,Rule-Based,66.57
TXN_00188313,True,85.3,Synthetic Identity,ML Model,76.72
TXN_00188328,True,60.5,Account Takeover,Not Detected,0.0
TXN_00188361,True,77.1,Account Takeover,ML Model,221.62
TXN_00188385,True,69.9,Account Takeover,ML Model,216.25
TXN_00188402,True,73.7,Card Testing,ML Model,249.07
TXN_00188450,True,81.6,Account Takeover,ML Model,182.41
TXN_00188579,True,83.4,Synthetic Identity,ML Model,39.99
TXN_00188744,True,61.1,Synthetic Identity,ML Model,44.47
TXN_00188891,True,60.4,Account Takeover,ML Model,79.94
TXN_00188925,True,93.9,Stolen Card,ML Model,53.28
TXN_00189018,True,71.0,Stolen Card,ML Model,131.07
TXN_00189027,True,64.6,Synthetic Identity,ML Model,73.7
TXN_00189028,True,87.2,Stolen Card,ML Model,111.48
TXN_00189040,True,91.2,Stolen Card,ML Model,248.91
TXN_00189095,True,68.1,Friendly Fraud,ML Model,72.1
TXN_00189265,True,94.4,Synthetic Identity,Rule-Based,234.28
TXN_00189273,True,86.0,Card Testing,Rule-Based,27.35
TXN_00189281,True,74.4,Friendly Fraud,ML Model,211.49
TXN_00189298,True,68.8,Card Testing,Rule-Based,21.02
TXN_00189472,True,77.4,Synthetic Identity,ML Model,192.1
TXN_00189678,True,91.2,Account Takeover,ML Model,32.02
TXN_00189748,True,85.7,Stolen Card,ML Model,30.04
TXN_00189917,True,84.2,Stolen Card,ML Model,33.83
TXN_00190456,True,60.5,Account Takeover,ML Model,449.98
TXN_00190481,True,61.5,Friendly Fraud,Not Detected,0.0
TXN_00190506,True,89.7,Stolen Card,Manual Review,116.14
TXN_00190777,True,83.2,Card Testing,ML Model,176.66
TXN_00190887,True,70.6,Stolen Card,Rule-Based,1052.72
TXN_00190903,True,76.2,Synthetic Identity,ML Model,20.52
TXN_00190924,True,71.8,Synthetic Identity,ML Model,66.86
TXN_00190998,True,81.9,Friendly Fraud,Rule-Based,248.8
TXN_00191078,True,66.3,Friendly Fraud,Not Detected,0.0
TXN_00191110,True,78.7,Stolen Card,Not Detected,0.0
TXN_00191179,True,90.9,Friendly Fraud,Not Detected,0.0
TXN_00191216,True,95.0,Synthetic Identity,Rule-Based,22.2
TXN_00191456,True,76.9,Stolen Card,Rule-Based,196.56
TXN_00191482,True,81.3,Card Testing,Rule-Based,1063.35
TXN_00191667,True,63.1,Stolen Card,ML Model,120.88
TXN_00191756,True,63.0,Synthetic Identity,Manual Review,444.77
TXN_00191788,True,91.8,Account Takeover,ML Model,145.7
TXN_00191821,True,92.2,Synthetic Identity,ML Model,191.53
TXN_00191936,True,62.3,Friendly Fraud,ML Model,366.63
TXN_00191962,True,67.5,Card Testing,Rule-Based,28.88
TXN_00192011,True,60.4,Stolen Card,ML Model,42.94
TXN_00192029,True,94.4,Friendly Fraud,ML Model,314.52
TXN_00192053,True,61.7,Stolen Card,ML Model,39.32
TXN_00192192,True,75.6,Friendly Fraud,Not Detected,0.0
TXN_00192255,True,76.3,Friendly Fraud,ML Model,193.29
TXN_00192292,True,66.1,Synthetic Identity,ML Model,28.39
TXN_00192506,True,79.5,Stolen Card,Rule-Based,176.79
TXN_00192511,True,63.9,Account Takeover,Rule-Based,179.35
TXN_00192578,True,80.8,Stolen Card,Rule-Based,70.39
TXN_00192706,True,85.2,Card Testing,Not Detected,0.0
TXN_00192714,True,77.9,Stolen Card,ML Model,34.5
TXN_00192786,True,90.2,Account Takeover,ML Model,133.15
TXN_00192829,True,85.2,Card Testing,ML Model,435.46
TXN_00192855,True,68.1,Stolen Card,ML Model,33.81
TXN_00192866,True,77.3,Account Takeover,Rule-Based,44.12
TXN_00192911,True,68.8,Stolen Card,ML Model,154.89
TXN_00192965,True,89.3,Account Takeover,Rule-Based,2457.78
TXN_00193127,True,86.3,Stolen Card,Rule-Based,101.02
TXN_00193346,True,68.8,Card Testing,ML Model,32.81
TXN_00193387,True,69.3,Friendly Fraud,ML Model,249.02
TXN_00193585,True,64.9,Synthetic Identity,ML Model,185.67
TXN_00193633,True,69.6,Synthetic Identity,ML Model,571.66
TXN_00193892,True,72.1,Synthetic Identity,Rule-Based,515.33
TXN_00193947,True,69.8,Synthetic Identity,ML Model,36.89
TXN_00193953,True,85.6,Friendly Fraud,Rule-Based,284.96
TXN_00194278,True,86.0,Synthetic Identity,ML Model,55.72
TXN_00194289,True,92.2,Stolen Card,Rule-Based,309.19
TXN_00194543,True,79.5,Stolen Card,Rule-Based,46.2
TXN_00194634,True,82.4,Synthetic Identity,ML Model,24.28
TXN_00194736,True,61.4,Stolen Card,ML Model,178.36
TXN_00194838,True,73.2,Synthetic Identity,Rule-Based,73.16
TXN_00194934,True,71.3,Friendly Fraud,Rule-Based,26.79
TXN_00194969,True,94.8,Account Takeover,ML Model,1854.29
TXN_00194975,True,76.8,Card Testing,ML Model,429.56
TXN_00195092,True,74.5,Card Testing,ML Model,40.21
TXN_00195177,True,67.5,Synthetic Identity,ML Model,1427.31
TXN_00195201,True,63.8,Synthetic Identity,ML Model,43.64
TXN_00195551,True,79.9,Card Testing,ML Model,48.71
TXN_00195896,True,79.8,Card Testing,Rule-Based,283.74
TXN_00195931,True,75.7,Account Takeover,Rule-Based,500.02
TXN_00195947,True,69.5,Account Takeover,ML Model,115.32
TXN_00196001,True,74.9,Card Testing,ML Model,6166.25
TXN_00196014,True,91.2,Synthetic Identity,ML Model,59.55
TXN_00196086,True,91.3,Friendly Fraud,ML Model,132.9
TXN_00196294,True,61.4,Account Takeover,ML Model,44.49
TXN_00196299,True,64.2,Card Testing,Manual Review,76.96
TXN_00196341,True,75.5,Stolen Card,ML Model,18.63
TXN_00196385,True,63.9,Synthetic Identity,ML Model,20.91
TXN_00196390,True,73.1,Synthetic Identity,ML Model,10.34
TXN_00196571,True,61.4,Card Testing,ML Model,972.62
TXN_00196768,True,74.6,Friendly Fraud,ML Model,31.5
TXN_00196956,True,83.1,Stolen Card,Rule-Based,2087.86
TXN_00197046,True,93.5,Card Testing,ML Model,407.64
TXN_00197109,True,86.8,Account Takeover,ML Model,1281.15
TXN_00197184,True,91.5,Friendly Fraud,Not Detected,0.0
TXN_00197339,True,77.3,Stolen Card,ML Model,28.06
TXN_00197532,True,93.7,Friendly Fraud,ML Model,335.03
TXN_00197572,True,64.6,Friendly Fraud,Rule-Based,77.08
TXN_00197598,True,70.3,Stolen Card,ML Model,30.3
TXN_00197639,True,87.1,Friendly Fraud,ML Model,115.91
TXN_00197657,True,79.8,Stolen Card,ML Model,4507.74
TXN_00197789,True,80.9,Friendly Fraud,ML Model,76.93
