account_id,account_name,industry,country,signup_date,referral_source,plan_tier,seats,is_trial,churn_flag,subscription_count,latest_mrr,latest_arr,had_upgrade,had_downgrade,billing_frequency,auto_renew,distinct_features_used,total_usage_count,avg_usage_duration_secs,total_errors,beta_feature_events,total_tickets,avg_satisfaction,avg_resolution_hours,avg_first_response_min,critical_tickets,escalations,churn_date,reason_code,refund_amount_usd,preceding_upgrade_flag,preceding_downgrade_flag,is_reactivation,feedback_text,tenure_months,has_satisfaction_data,churn_label,churn_numeric,mrr_per_seat,critical_ticket_ratio,error_rate,beta_adoption_ratio,tickets_per_month,features_per_month,is_enterprise,is_us,has_support_interaction,engagement_score
A-158f4e,Company_180,FinTech,IN,2023-03-03 00:00:00,other,Enterprise,61,False,False,12,12139,145668,0,0,monthly,1,32,2265,2539.96,145,15,5,2.6,27.6,126.0,147,0,2024-12-04,features,0.0,False,False,False,,21,1,Retained,0,199.0,29.4,0.064,0.0066,0.2381,1.5238,1,0,1,0.4882
A-158f4e,Company_180,FinTech,IN,2023-03-03 00:00:00,other,Enterprise,61,False,False,12,12139,145668,0,0,monthly,1,32,2265,2539.96,145,15,5,2.6,27.6,126.0,147,0,2023-03-05,budget,0.0,False,False,False,switched to competitor,0,1,Retained,0,199.0,29.4,0.064,0.0066,5.0,32.0,1,0,1,0.4882
A-2789e3,Company_268,FinTech,US,2024-09-14 00:00:00,partner,Enterprise,11,False,False,12,12139,145668,1,1,monthly,1,33,2720,3167.34,180,24,4,3.0,47.25,83.25,0,0,,,0.0,,,,,17,1,Retained,0,1103.55,0.0,0.0662,0.0088,0.2353,1.9412,1,1,1,0.6029
A-855a48,Company_389,EdTech,US,2023-12-22 00:00:00,partner,Pro,14,True,False,8,11940,143280,0,1,monthly,1,26,2240,3316.09,80,35,5,2.2,39.6,122.0,176,0,2024-08-01,unknown,7.92,False,False,False,too expensive,7,1,Retained,0,852.86,35.2,0.0357,0.0156,0.7143,3.7143,0,1,1,0.5197
A-71615e,Company_167,EdTech,US,2024-05-18 00:00:00,organic,Basic,15,False,False,13,11940,143280,1,0,monthly,1,29,620,3141.92,41,4,1,0.0,49.0,77.0,0,0,2024-07-16,pricing,0.0,True,False,False,missing features,1,0,Retained,0,796.0,0.0,0.0661,0.0065,1.0,29.0,0,1,1,0.4405
A-432483,Company_78,Cybersecurity,US,2023-02-06 00:00:00,ads,Pro,4,False,False,9,11940,143280,1,0,monthly,1,25,451,3365.78,28,4,1,0.0,51.0,128.0,45,0,,,0.0,,,,,37,0,Retained,0,2985.0,45.0,0.0621,0.0089,0.027,0.6757,0,1,1,0.4162
A-4f18f0,Company_145,DevTools,CA,2024-04-21 00:00:00,other,Pro,24,True,False,12,11741,140892,0,1,monthly,1,33,2720,2948.26,125,30,5,3.2,39.2,61.4,114,0,2024-12-01,features,0.0,False,False,False,missing features,7,1,Retained,0,489.21,22.8,0.046,0.011,0.7143,4.7143,0,0,1,0.5754
A-9badbd,Company_63,Cybersecurity,DE,2024-06-19 00:00:00,ads,Enterprise,5,True,False,13,11741,140892,0,0,monthly,1,33,3645,3148.31,225,40,5,2.0,30.2,102.6,210,0,,,0.0,,,,,20,1,Retained,0,2348.2,42.0,0.0617,0.011,0.25,1.65,1,0,1,0.6517
A-ccabf0,Company_471,HealthTech,IN,2023-11-06 00:00:00,organic,Pro,1,False,False,10,11741,140892,0,1,monthly,1,31,2024,3381.76,116,32,4,2.75,46.25,89.75,100,0,2024-05-05,competitor,0.0,True,False,False,too expensive,5,1,Retained,0,11741.0,25.0,0.0573,0.0158,0.8,6.2,0,0,1,0.5698
A-671f31,Company_137,DevTools,US,2024-11-24 00:00:00,ads,Basic,59,False,False,6,11741,140892,0,1,monthly,1,13,1169,2555.82,112,0,7,3.0,33.0,78.0,90,0,,,0.0,,,,,15,1,Retained,0,199.0,12.8571,0.0958,0.0,0.4667,0.8667,0,1,1,0.2253
A-309e54,Company_371,DevTools,US,2024-12-09 00:00:00,other,Pro,15,False,False,11,11741,140892,0,1,monthly,1,28,2545,3234.6,120,15,5,0.6,23.8,90.2,156,0,2024-12-14,support,106.67,False,False,False,missing features,0,1,Retained,0,782.73,31.2,0.0472,0.0059,5.0,28.0,0,1,1,0.5479
A-d40bf7,Company_11,FinTech,IN,2024-11-08 00:00:00,organic,Basic,59,False,False,10,11741,140892,1,0,monthly,1,29,1124,2730.65,44,10,2,5.0,20.5,125.5,110,0,,,0.0,,,,,16,1,Retained,0,199.0,55.0,0.0391,0.0089,0.125,1.8125,0,0,1,0.4168
A-4f18f0,Company_145,DevTools,CA,2024-04-21 00:00:00,other,Pro,24,True,False,12,11741,140892,0,1,monthly,1,33,2720,2948.26,125,30,5,3.2,39.2,61.4,114,0,2024-05-27,features,0.0,True,False,False,,1,1,Retained,0,489.21,22.8,0.046,0.011,5.0,33.0,0,0,1,0.5754
A-ccabf0,Company_471,HealthTech,IN,2023-11-06 00:00:00,organic,Pro,1,False,False,10,11741,140892,0,1,monthly,1,31,2024,3381.76,116,32,4,2.75,46.25,89.75,100,0,2024-10-31,features,0.0,False,False,False,too expensive,11,1,Retained,0,11741.0,25.0,0.0573,0.0158,0.3636,2.8182,0,0,1,0.5698
A-fd9422,Company_263,Cybersecurity,US,2024-04-04 00:00:00,organic,Pro,58,False,False,9,11542,138504,1,1,monthly,1,27,2736,3257.11,126,30,6,3.5,44.33,116.83,132,44,,,0.0,,,,,23,1,Retained,0,199.0,22.0,0.0461,0.011,0.2609,1.1739,0,1,1,0.5505
A-e60f9d,Company_178,FinTech,US,2024-08-26 00:00:00,other,Basic,29,False,False,15,11542,138504,0,1,monthly,1,30,1258,2557.85,48,10,2,0.0,70.5,106.5,124,0,,,0.0,,,,,18,0,Retained,0,398.0,62.0,0.0382,0.0079,0.1111,1.6667,0,1,1,0.4133
A-779e4e,Company_193,HealthTech,US,2023-01-02 00:00:00,organic,Basic,5,False,False,10,11542,138504,1,1,monthly,1,28,1965,2523.59,100,30,5,3.2,26.6,91.6,176,0,,,0.0,,,,,38,1,Retained,0,2308.4,35.2,0.0509,0.0153,0.1316,0.7368,0,1,1,0.4266
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07 00:00:00,organic,Enterprise,39,False,False,8,11144,133728,1,1,monthly,1,30,1446,3118.49,75,15,3,3.33,51.33,67.0,49,0,2024-12-21,budget,125.6,False,False,False,missing features,7,1,Retained,0,285.74,16.3333,0.0519,0.0104,0.4286,4.2857,1,1,1,0.494
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07 00:00:00,organic,Enterprise,39,False,False,8,11144,133728,1,1,monthly,1,30,1446,3118.49,75,15,3,3.33,51.33,67.0,49,0,2024-06-24,competitor,0.0,True,False,True,,1,1,Retained,0,285.74,16.3333,0.0519,0.0104,3.0,30.0,1,1,1,0.494
A-98a59a,Company_80,FinTech,UK,2023-08-04 00:00:00,partner,Enterprise,56,False,False,10,11144,133728,1,1,monthly,1,27,1365,2827.93,63,24,3,3.0,37.33,74.0,88,0,2024-09-11,support,0.0,True,False,False,switched to competitor,13,1,Retained,0,199.0,29.3333,0.0462,0.0176,0.2308,2.0769,1,0,1,0.4208
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07 00:00:00,organic,Enterprise,39,False,False,8,11144,133728,1,1,monthly,1,30,1446,3118.49,75,15,3,3.33,51.33,67.0,49,0,2024-12-04,competitor,0.0,True,False,False,switched to competitor,6,1,Retained,0,285.74,16.3333,0.0519,0.0104,0.5,5.0,1,1,1,0.494
A-dbc825,Company_252,EdTech,FR,2024-01-07 00:00:00,partner,Enterprise,19,False,False,16,10945,131340,1,0,monthly,1,34,4380,2955.57,348,48,6,1.33,49.5,108.17,216,72,2024-02-03,budget,0.0,False,False,False,,0,1,Retained,0,576.05,36.0,0.0795,0.011,6.0,34.0,1,0,1,0.6789
A-dbc825,Company_252,EdTech,FR,2024-01-07 00:00:00,partner,Enterprise,19,False,False,16,10945,131340,1,0,monthly,1,34,4380,2955.57,348,48,6,1.33,49.5,108.17,216,72,2024-01-14,features,0.0,False,False,False,too expensive,0,1,Retained,0,576.05,36.0,0.0795,0.011,6.0,34.0,1,0,1,0.6789
A-c1e51e,Company_173,FinTech,US,2024-10-02 00:00:00,organic,Basic,3,False,False,10,10945,131340,1,1,monthly,1,28,2590,3044.56,180,35,5,3.2,40.0,75.6,250,0,2024-11-09,pricing,0.0,False,False,False,missing features,1,1,Retained,0,3648.33,50.0,0.0695,0.0135,5.0,28.0,0,1,1,0.5265
A-956988,Company_14,EdTech,UK,2024-11-30 00:00:00,ads,Enterprise,1,False,False,13,10945,131340,0,1,monthly,1,32,1316,2474.74,98,16,2,1.5,50.5,118.0,70,0,2024-12-30,unknown,0.0,False,True,True,too expensive,1,1,Retained,0,10945.0,35.0,0.0745,0.0122,2.0,32.0,1,0,1,0.4276
A-956988,Company_14,EdTech,UK,2024-11-30 00:00:00,ads,Enterprise,1,False,False,13,10945,131340,0,1,monthly,1,32,1316,2474.74,98,16,2,1.5,50.5,118.0,70,0,2024-12-08,budget,0.0,True,False,False,missing features,0,1,Retained,0,10945.0,35.0,0.0745,0.0122,2.0,32.0,1,0,1,0.4276
A-c1e51e,Company_173,FinTech,US,2024-10-02 00:00:00,organic,Basic,3,False,False,10,10945,131340,1,1,monthly,1,28,2590,3044.56,180,35,5,3.2,40.0,75.6,250,0,2024-12-20,support,0.0,False,False,False,switched to competitor,2,1,Retained,0,3648.33,50.0,0.0695,0.0135,2.5,14.0,0,1,1,0.5265
A-1619f8,Company_183,DevTools,US,2024-05-20 00:00:00,organic,Pro,29,False,False,7,10945,131340,1,0,monthly,1,27,1296,3399.69,78,6,3,1.67,42.0,81.0,42,0,2024-06-03,competitor,0.0,True,False,False,missing features,0,1,Retained,0,377.41,14.0,0.0602,0.0046,3.0,27.0,0,1,1,0.4887
A-40a557,Company_86,Cybersecurity,AU,2023-12-03 00:00:00,partner,Pro,16,True,False,9,10945,131340,1,0,monthly,1,25,2814,2928.64,119,21,7,1.57,30.57,94.71,156,0,2023-12-08,budget,0.0,False,False,False,switched to competitor,0,1,Retained,0,684.06,22.2857,0.0423,0.0075,7.0,25.0,0,0,1,0.4921
A-1619f8,Company_183,DevTools,US,2024-05-20 00:00:00,organic,Pro,29,False,False,7,10945,131340,1,0,monthly,1,27,1296,3399.69,78,6,3,1.67,42.0,81.0,42,0,2024-09-21,budget,0.0,False,False,False,,4,1,Retained,0,377.41,14.0,0.0602,0.0046,0.75,6.75,0,1,1,0.4887
A-1619f8,Company_183,DevTools,US,2024-05-20 00:00:00,organic,Pro,29,False,False,7,10945,131340,1,0,monthly,1,27,1296,3399.69,78,6,3,1.67,42.0,81.0,42,0,2024-07-19,competitor,0.0,False,False,False,,1,1,Retained,0,377.41,14.0,0.0602,0.0046,3.0,27.0,0,1,1,0.4887
A-4a4c2d,Company_473,DevTools,US,2023-05-02 00:00:00,event,Enterprise,54,False,False,13,10746,128952,1,1,monthly,1,28,2935,2783.19,185,5,5,3.4,42.0,104.0,118,0,,,0.0,,,,,34,1,Retained,0,199.0,23.6,0.063,0.0017,0.1471,0.8235,1,1,1,0.5128
A-dec005,Company_445,HealthTech,US,2023-10-13 00:00:00,partner,Pro,21,False,False,10,10746,128952,1,0,monthly,1,31,950,2847.31,88,12,2,1.5,59.0,152.0,51,0,2024-11-23,support,0.0,False,False,False,missing features,13,1,Retained,0,511.71,25.5,0.0926,0.0126,0.1538,2.3846,0,1,1,0.4433
A-c37601,Company_48,EdTech,US,2024-10-31 00:00:00,partner,Basic,6,True,False,12,10746,128952,0,0,monthly,1,28,1956,2746.56,84,12,4,2.75,42.25,83.0,98,0,2024-12-17,support,0.0,False,False,False,switched to competitor,1,1,Retained,0,1791.0,24.5,0.0429,0.0061,4.0,28.0,0,1,1,0.4541
A-ccb686,Company_491,DevTools,US,2024-01-22 00:00:00,other,Basic,10,False,False,12,10547,126564,1,1,monthly,1,35,721,2912.11,46,8,1,4.0,67.0,30.0,70,0,2024-06-22,budget,0.0,True,False,False,,5,1,Retained,0,1054.7,70.0,0.0638,0.0111,0.2,7.0,0,1,1,0.4818
A-ccb686,Company_491,DevTools,US,2024-01-22 00:00:00,other,Basic,10,False,False,12,10547,126564,1,1,monthly,1,35,721,2912.11,46,8,1,4.0,67.0,30.0,70,0,2024-11-24,competitor,25.92,False,False,False,,10,1,Retained,0,1054.7,70.0,0.0638,0.0111,0.1,3.5,0,1,1,0.4818
A-0cc442,Company_198,EdTech,US,2024-07-18 00:00:00,organic,Basic,45,False,False,13,10547,126564,1,1,monthly,1,34,2295,2996.87,123,21,3,1.0,37.0,47.33,77,0,2024-10-23,budget,59.52,False,False,False,,3,1,Retained,0,234.38,25.6667,0.0536,0.0092,1.0,11.3333,0,1,1,0.5687
A-34d880,Company_207,Cybersecurity,AU,2024-04-11 00:00:00,ads,Enterprise,4,False,False,9,10547,126564,0,0,monthly,1,29,2370,3072.85,200,15,5,3.0,52.2,90.8,47,0,2024-12-20,unknown,10.4,False,False,False,missing features,8,1,Retained,0,2636.75,9.4,0.0844,0.0063,0.625,3.625,1,0,1,0.5287
A-0cc442,Company_198,EdTech,US,2024-07-18 00:00:00,organic,Basic,45,False,False,13,10547,126564,1,1,monthly,1,34,2295,2996.87,123,21,3,1.0,37.0,47.33,77,0,2024-07-20,pricing,0.0,False,False,False,too expensive,0,1,Retained,0,234.38,25.6667,0.0536,0.0092,3.0,34.0,0,1,1,0.5687
A-ccb686,Company_491,DevTools,US,2024-01-22 00:00:00,other,Basic,10,False,False,12,10547,126564,1,1,monthly,1,35,721,2912.11,46,8,1,4.0,67.0,30.0,70,0,2024-11-08,unknown,0.0,False,False,False,switched to competitor,9,1,Retained,0,1054.7,70.0,0.0638,0.0111,0.1111,3.8889,0,1,1,0.4818
A-0cc442,Company_198,EdTech,US,2024-07-18 00:00:00,organic,Basic,45,False,False,13,10547,126564,1,1,monthly,1,34,2295,2996.87,123,21,3,1.0,37.0,47.33,77,0,2024-09-26,budget,0.0,True,False,True,too expensive,2,1,Retained,0,234.38,25.6667,0.0536,0.0092,1.5,17.0,0,1,1,0.5687
A-0cc442,Company_198,EdTech,US,2024-07-18 00:00:00,organic,Basic,45,False,False,13,10547,126564,1,1,monthly,1,34,2295,2996.87,123,21,3,1.0,37.0,47.33,77,0,2024-10-06,unknown,0.0,True,False,True,switched to competitor,2,1,Retained,0,234.38,25.6667,0.0536,0.0092,1.5,17.0,0,1,1,0.5687
A-82861f,Company_350,DevTools,UK,2024-04-25 00:00:00,organic,Basic,41,False,False,10,10547,126564,0,0,monthly,1,28,2310,2617.46,215,20,5,3.2,24.4,55.0,100,0,2024-05-17,support,0.0,False,False,False,,0,1,Retained,0,257.24,20.0,0.0931,0.0087,5.0,28.0,0,0,1,0.4575
A-67be94,Company_276,EdTech,US,2023-04-04 00:00:00,organic,Enterprise,26,False,False,7,10348,124176,1,0,monthly,1,26,2080,3028.5,85,15,5,1.6,38.6,51.0,210,0,2024-05-28,support,74.55,False,False,False,missing features,13,1,Retained,0,398.0,42.0,0.0409,0.0072,0.3846,2.0,1,1,1,0.4748
A-0b0d6d,Company_267,DevTools,US,2024-12-30 00:00:00,organic,Pro,3,False,False,13,10348,124176,1,0,monthly,1,32,2910,2619.53,240,45,5,1.6,31.4,90.4,186,62,2024-12-31,competitor,0.0,False,False,False,,0,1,Retained,0,3449.33,37.2,0.0825,0.0155,5.0,32.0,0,1,1,0.5339
A-a1b80b,Company_184,HealthTech,US,2023-11-27 00:00:00,organic,Basic,16,False,False,16,10348,124176,1,1,monthly,1,33,2996,3091.81,192,20,4,3.0,41.0,72.5,72,0,2024-07-11,budget,12.99,False,False,True,switched to competitor,7,1,Retained,0,646.75,18.0,0.0641,0.0067,0.5714,4.7143,0,1,1,0.6087
A-67be94,Company_276,EdTech,US,2023-04-04 00:00:00,organic,Enterprise,26,False,False,7,10348,124176,1,0,monthly,1,26,2080,3028.5,85,15,5,1.6,38.6,51.0,210,0,2024-06-30,competitor,13.72,False,False,False,too expensive,14,1,Retained,0,398.0,42.0,0.0409,0.0072,0.3571,1.8571,1,1,1,0.4748
A-462d45,Company_13,Cybersecurity,US,2024-01-15 00:00:00,partner,Enterprise,11,True,False,12,10348,124176,1,1,monthly,1,34,2568,2312.48,104,32,4,1.0,26.75,95.0,207,0,2024-05-17,competitor,0.0,False,False,False,missing features,4,1,Retained,0,940.73,51.75,0.0405,0.0125,1.0,8.5,1,1,1,0.498
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04 00:00:00,partner,Pro,4,True,False,16,10149,121788,1,0,monthly,1,37,4332,2907.06,186,48,6,2.17,43.5,80.5,284,0,2024-12-30,budget,0.0,False,False,False,missing features,17,1,Retained,0,2537.25,47.3333,0.0429,0.0111,0.3529,2.1765,0,0,1,0.7025
A-e6afc1,Company_346,DevTools,US,2023-02-24 00:00:00,ads,Pro,1,False,False,11,10149,121788,0,0,monthly,1,32,679,2764.61,30,6,0,0.0,0.0,0.0,0,0,,,0.0,,,,,36,0,Retained,0,10149.0,0.0,0.0442,0.0088,0.0,0.8889,0,1,0,0.4287
A-310452,Company_321,DevTools,FR,2024-12-25 00:00:00,other,Enterprise,9,False,False,5,9950,119400,0,0,monthly,1,20,1340,2623.24,80,20,5,3.6,34.2,113.6,25,0,2024-12-25,budget,0.0,True,False,False,,0,1,Retained,0,1105.56,5.0,0.0597,0.0149,5.0,20.0,1,0,1,0.3185
A-9b9fe9,Company_71,EdTech,AU,2023-09-28 00:00:00,other,Basic,5,False,False,12,9950,119400,0,1,monthly,1,30,2388,3391.4,88,12,4,3.0,33.5,156.5,118,0,2023-12-27,features,27.92,False,False,False,too expensive,2,1,Retained,0,1990.0,29.5,0.0369,0.005,2.0,15.0,0,0,1,0.5804
A-adc1f3,Company_98,Cybersecurity,US,2024-08-05 00:00:00,organic,Pro,2,False,False,9,9950,119400,0,0,monthly,1,24,1002,3337.03,78,15,3,2.33,47.33,65.0,74,0,,,0.0,,,,,19,1,Retained,0,4975.0,24.6667,0.0778,0.015,0.1579,1.2632,0,1,1,0.4324
A-bd4513,Company_205,DevTools,AU,2024-11-06 00:00:00,event,Enterprise,50,True,False,12,9950,119400,1,0,monthly,1,28,1521,3089.16,102,12,3,4.67,42.0,58.67,51,0,2024-12-09,budget,35.14,False,False,False,too expensive,1,1,Retained,0,199.0,17.0,0.0671,0.0079,3.0,28.0,1,0,1,0.473
A-1e1b80,Company_416,FinTech,CA,2023-09-12 00:00:00,other,Enterprise,50,False,False,12,9950,119400,1,0,monthly,1,34,4092,3078.16,282,12,6,2.67,43.0,67.5,272,0,2024-11-13,features,0.0,False,False,False,switched to competitor,14,1,Retained,0,199.0,45.3333,0.0689,0.0029,0.4286,2.4286,1,0,1,0.6784
A-1e1b80,Company_416,FinTech,CA,2023-09-12 00:00:00,other,Enterprise,50,False,False,12,9950,119400,1,0,monthly,1,34,4092,3078.16,282,12,6,2.67,43.0,67.5,272,0,2024-10-14,competitor,0.0,False,False,False,,13,1,Retained,0,199.0,45.3333,0.0689,0.0029,0.4615,2.6154,1,0,1,0.6784
A-1e1b80,Company_416,FinTech,CA,2023-09-12 00:00:00,other,Enterprise,50,False,False,12,9950,119400,1,0,monthly,1,34,4092,3078.16,282,12,6,2.67,43.0,67.5,272,0,2023-10-04,competitor,0.0,False,False,False,missing features,0,1,Retained,0,199.0,45.3333,0.0689,0.0029,6.0,34.0,1,0,1,0.6784
A-bd4513,Company_205,DevTools,AU,2024-11-06 00:00:00,event,Enterprise,50,True,False,12,9950,119400,1,0,monthly,1,28,1521,3089.16,102,12,3,4.67,42.0,58.67,51,0,2024-12-07,features,0.0,False,True,False,switched to competitor,1,1,Retained,0,199.0,17.0,0.0671,0.0079,3.0,28.0,1,0,1,0.473
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28 00:00:00,other,Basic,17,False,False,12,9950,119400,0,0,monthly,1,35,4508,2871.42,280,49,7,2.57,25.57,62.29,330,66,,,0.0,,,,,23,1,Retained,0,585.29,47.1429,0.0621,0.0109,0.3043,1.5217,0,0,1,0.6862
A-310452,Company_321,DevTools,FR,2024-12-25 00:00:00,other,Enterprise,9,False,False,5,9950,119400,0,0,monthly,1,20,1340,2623.24,80,20,5,3.6,34.2,113.6,25,0,2024-12-27,budget,0.0,False,False,False,too expensive,0,1,Retained,0,1105.56,5.0,0.0597,0.0149,5.0,20.0,1,0,1,0.3185
A-b3fe05,Company_238,Cybersecurity,CA,2024-05-28 00:00:00,partner,Pro,8,False,False,9,9950,119400,0,0,monthly,1,29,1752,3301.44,72,32,4,1.5,48.25,94.25,172,0,,,0.0,,,,,21,1,Retained,0,1243.75,43.0,0.0411,0.0183,0.1905,1.381,0,0,1,0.5232
A-9b9fe9,Company_71,EdTech,AU,2023-09-28 00:00:00,other,Basic,5,False,False,12,9950,119400,0,1,monthly,1,30,2388,3391.4,88,12,4,3.0,33.5,156.5,118,0,2024-09-04,features,0.0,False,False,False,switched to competitor,11,1,Retained,0,1990.0,29.5,0.0369,0.005,0.3636,2.7273,0,0,1,0.5804
A-00bed1,Company_306,Cybersecurity,US,2023-11-14 00:00:00,ads,Basic,28,True,False,10,9751,117012,1,0,monthly,1,32,2056,2818.31,108,8,4,1.0,31.75,106.25,204,0,2024-01-03,unknown,21.17,False,False,False,,1,1,Retained,0,348.25,51.0,0.0525,0.0039,4.0,32.0,0,1,1,0.5116
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28 00:00:00,other,Pro,8,False,False,11,9751,117012,1,1,monthly,1,31,1854,3167.83,126,6,3,2.67,22.33,102.33,120,0,,,0.0,,,,,33,1,Retained,0,1218.88,40.0,0.068,0.0032,0.0909,0.9394,0,1,1,0.5335
A-49b828,Company_391,FinTech,IN,2023-05-05 00:00:00,ads,Pro,6,False,False,14,9751,117012,1,0,monthly,1,29,2061,2879.74,135,30,3,2.33,13.67,87.67,0,65,,,0.0,,,,,34,1,Retained,0,1625.17,0.0,0.0655,0.0146,0.0882,0.8529,0,0,1,0.4873
A-526d93,Company_66,HealthTech,FR,2024-04-14 00:00:00,organic,Basic,43,False,False,9,9751,117012,1,0,monthly,1,28,2825,2843.09,225,25,5,1.4,51.4,134.6,168,56,2024-09-25,support,0.0,True,False,False,missing features,5,1,Retained,0,226.77,33.6,0.0796,0.0088,1.0,5.6,0,0,1,0.5143
A-526d93,Company_66,HealthTech,FR,2024-04-14 00:00:00,organic,Basic,43,False,False,9,9751,117012,1,0,monthly,1,28,2825,2843.09,225,25,5,1.4,51.4,134.6,168,56,2024-07-10,features,34.4,True,False,False,,2,1,Retained,0,226.77,33.6,0.0796,0.0088,2.5,14.0,0,0,1,0.5143
A-526d93,Company_66,HealthTech,FR,2024-04-14 00:00:00,organic,Basic,43,False,False,9,9751,117012,1,0,monthly,1,28,2825,2843.09,225,25,5,1.4,51.4,134.6,168,56,2024-08-05,support,6.77,False,False,False,switched to competitor,3,1,Retained,0,226.77,33.6,0.0796,0.0088,1.6667,9.3333,0,0,1,0.5143
A-993085,Company_258,HealthTech,US,2023-06-01 00:00:00,ads,Basic,31,True,False,15,9751,117012,1,1,monthly,1,33,2660,3085.93,200,28,4,1.75,46.5,82.0,70,0,2024-01-21,features,0.0,False,False,False,,7,1,Retained,0,314.55,17.5,0.0752,0.0105,0.5714,4.7143,0,1,1,0.5894
A-f6b2fb,Company_418,DevTools,AU,2024-04-23 00:00:00,event,Basic,23,False,False,10,9751,117012,1,1,monthly,1,29,2620,2880.22,185,40,5,2.4,55.0,88.6,110,55,2024-07-11,support,0.0,True,False,False,,2,1,Retained,0,423.96,22.0,0.0706,0.0153,2.5,14.5,0,0,1,0.5183
A-993085,Company_258,HealthTech,US,2023-06-01 00:00:00,ads,Basic,31,True,False,15,9751,117012,1,1,monthly,1,33,2660,3085.93,200,28,4,1.75,46.5,82.0,70,0,2023-09-20,features,0.0,False,False,False,,3,1,Retained,0,314.55,17.5,0.0752,0.0105,1.3333,11.0,0,1,1,0.5894
A-b78bf8,Company_148,DevTools,US,2024-11-15 00:00:00,event,Pro,33,False,False,8,9751,117012,1,1,monthly,1,24,2105,2947.67,55,35,5,4.2,24.2,88.8,126,0,2024-12-06,unknown,0.0,False,False,False,,0,1,Retained,0,295.48,25.2,0.0261,0.0166,5.0,24.0,0,1,1,0.4445
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21 00:00:00,organic,Enterprise,49,True,False,7,9751,117012,1,1,monthly,1,25,1408,2562.66,44,4,4,1.0,43.75,100.25,38,0,2023-06-16,unknown,0.0,False,False,False,,2,1,Retained,0,199.0,9.5,0.0312,0.0028,2.0,12.5,1,0,1,0.3684
A-700ade,Company_472,Cybersecurity,UK,2024-10-31 00:00:00,organic,Enterprise,1,True,False,8,9552,114624,0,0,monthly,1,20,1136,2944.17,72,8,4,3.5,30.25,53.5,87,0,,,0.0,,,,,16,1,Retained,0,9552.0,21.75,0.0634,0.007,0.25,1.25,1,0,1,0.3475
A-f3ff05,Company_44,FinTech,IN,2024-07-06 00:00:00,other,Enterprise,2,False,False,13,9552,114624,1,0,monthly,1,28,2016,3186.77,108,12,3,2.33,42.67,111.33,66,0,2024-10-20,unknown,0.0,False,False,False,too expensive,3,1,Retained,0,4776.0,22.0,0.0536,0.006,1.0,9.3333,1,0,1,0.5126
A-d27f50,Company_163,Cybersecurity,UK,2024-07-20 00:00:00,ads,Enterprise,44,False,False,12,9552,114624,1,0,monthly,1,29,1924,3402.02,124,16,4,3.75,37.5,116.5,100,0,,,0.0,,,,,19,1,Retained,0,217.09,25.0,0.0644,0.0083,0.2105,1.5263,1,0,1,0.5453
A-faa28c,Company_91,HealthTech,US,2024-01-30 00:00:00,organic,Enterprise,48,False,False,14,9552,114624,1,0,monthly,1,25,2340,2745.88,96,20,4,3.5,52.25,115.5,118,59,2024-08-20,features,0.0,False,False,False,,6,1,Retained,0,199.0,29.5,0.041,0.0085,0.6667,4.1667,1,1,1,0.443
A-faa28c,Company_91,HealthTech,US,2024-01-30 00:00:00,organic,Enterprise,48,False,False,14,9552,114624,1,0,monthly,1,25,2340,2745.88,96,20,4,3.5,52.25,115.5,118,59,2024-05-24,features,0.0,False,False,False,missing features,3,1,Retained,0,199.0,29.5,0.041,0.0085,1.3333,8.3333,1,1,1,0.443
A-cd458b,Company_430,DevTools,US,2024-06-15 00:00:00,other,Basic,10,True,False,15,9353,112236,0,1,monthly,1,34,4320,3174.1,225,10,5,4.6,38.4,81.2,336,0,2024-11-07,budget,0.0,False,False,False,switched to competitor,4,1,Retained,0,935.3,67.2,0.0521,0.0023,1.25,8.5,0,1,1,0.703
A-10b8f2,Company_151,HealthTech,DE,2023-01-11 00:00:00,organic,Basic,47,True,False,12,9353,112236,1,0,monthly,1,29,1680,3092.55,69,30,3,4.33,46.33,67.0,56,0,2024-06-04,support,0.0,True,False,False,too expensive,16,1,Retained,0,199.0,18.6667,0.0411,0.0179,0.1875,1.8125,0,0,1,0.493
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06 00:00:00,ads,Basic,29,False,False,10,9353,112236,1,0,monthly,1,32,2820,2823.98,145,5,5,2.2,28.8,121.0,280,0,,,0.0,,,,,34,1,Retained,0,322.52,56.0,0.0514,0.0018,0.1471,0.9412,0,1,1,0.5546
A-186a44,Company_101,HealthTech,US,2023-08-07 00:00:00,ads,Enterprise,20,False,False,14,9353,112236,1,1,monthly,1,30,4298,3369.49,175,49,7,2.0,38.29,110.43,305,0,,,0.0,,,,,31,1,Retained,0,467.65,43.5714,0.0407,0.0114,0.2258,0.9677,1,1,1,0.6833
