user_id,signup_date,user_type,age_group,country,verification_status,account_balance,total_lifetime_transactions,total_lifetime_value,last_active_date
USER_005952,2024-03-14,Consumer,55+,USA,Verified,97.63,7,488.48,2024-10-15 09:35:27
USER_005953,2024-02-20,Business,45-54,UK,Verified,236.74,13,7885.44,2024-10-22 15:02:22
USER_005954,2024-09-21,Consumer,25-34,USA,Unverified,182.35,10,2130.63,2024-08-20 12:44:22
USER_005955,2024-03-08,Consumer,25-34,France,Verified,31.78,19,1705.47,2024-10-26 18:22:51
USER_005956,2024-04-15,Consumer,25-34,USA,Verified,7.67,10,1367.86,2024-10-25 04:21:37
USER_005957,2024-01-19,Consumer,45-54,UK,Verified,290.64,10,1478.91,2024-08-30 06:17:12
USER_005958,2024-08-23,Consumer,25-34,Brazil,Unverified,574.83,9,2863.61,2024-09-25 17:51:42
USER_005959,2024-07-17,Business,18-24,UAE,Verified,83.84,11,1208.92,2024-10-10 10:39:02
USER_005960,2024-09-24,Business,25-34,Canada,Unverified,85.98,7,318.26,2024-09-10 07:32:39
USER_005961,2024-02-29,Consumer,25-34,USA,Verified,5.05,13,1205.21,2024-10-20 20:01:53
USER_005962,2024-01-03,Business,45-54,UK,Unverified,181.23,12,834.23,2024-07-17 18:18:33
USER_005963,2024-06-08,Consumer,45-54,India,Verified,220.79,7,285.49,2024-10-14 14:43:49
USER_005964,2024-01-23,Business,25-34,USA,Unverified,3328.77,11,799.36,2024-09-24 19:53:37
USER_005965,2024-02-14,Consumer,18-24,USA,Unverified,82.4,8,401.34,2024-09-27 05:33:57
USER_005966,2024-06-19,Business,25-34,India,Unverified,11.64,10,1295.32,2024-10-02 12:13:13
USER_005967,2024-08-27,Business,35-44,Canada,Verified,5.81,14,3476.82,2024-09-19 14:00:11
USER_005968,2024-01-24,Consumer,25-34,Brazil,Unverified,38.13,12,2175.93,2024-09-18 23:02:20
USER_005969,2024-02-22,Business,25-34,France,Verified,9.73,12,1676.53,2024-09-24 18:42:40
USER_005970,2024-09-23,Business,18-24,USA,Unverified,13.76,8,486.84,2024-10-26 21:07:59
USER_005971,2024-06-08,Business,25-34,Australia,Verified,7.68,7,971.63,2024-10-03 18:09:56
USER_005972,2024-01-12,Consumer,35-44,USA,Verified,35.21,10,1825.67,2024-10-25 12:39:11
USER_005973,2024-10-22,Business,25-34,USA,Verified,43.07,10,1272.1,2024-10-21 12:58:33
USER_005974,2024-06-08,Business,25-34,Canada,Verified,2669.36,11,1815.11,2024-10-26 07:52:03
USER_005975,2024-04-17,Consumer,35-44,UK,Verified,87.61,16,1650.11,2024-09-11 11:13:37
USER_005976,2024-06-13,Premium,35-44,USA,Verified,344.58,7,713.82,2024-10-25 20:44:02
USER_005977,2024-04-12,Consumer,18-24,Canada,Unverified,51.47,15,1139.51,2024-10-17 13:54:02
USER_005978,2024-04-08,Consumer,25-34,France,Verified,25.04,8,909.02,2024-08-18 07:31:52
USER_005979,2024-05-26,Consumer,45-54,UK,Verified,47.56,11,5185.75,2024-10-19 23:58:18
USER_005980,2024-05-21,Consumer,25-34,Australia,Verified,35.69,7,538.3,2024-08-22 16:45:29
USER_005981,2024-09-29,Consumer,35-44,UK,Verified,477.47,7,1082.72,2024-08-27 10:40:03
USER_005982,2024-06-12,Consumer,25-34,UK,Verified,106.99,9,521.31,2024-10-10 12:35:54
USER_005983,2024-08-13,Premium,18-24,Canada,Verified,358.88,6,797.58,2024-09-08 13:05:18
USER_005984,2024-03-01,Consumer,18-24,USA,Verified,470.33,10,744.37,2024-10-21 13:06:38
USER_005985,2024-05-19,Consumer,25-34,UK,Verified,24.73,14,1861.16,2024-09-18 07:59:04
USER_005986,2024-03-17,Consumer,25-34,Canada,Verified,485.1,10,3034.54,2024-10-07 16:28:16
USER_005987,2024-03-21,Consumer,45-54,India,Verified,1.06,10,993.97,2024-09-15 16:01:21
USER_005988,2024-05-20,Business,25-34,Canada,Unverified,1.22,8,1174.38,2024-10-04 07:34:19
USER_005989,2024-02-28,Consumer,35-44,USA,Unverified,33.81,9,1865.54,2024-10-16 14:30:10
USER_005990,2024-01-08,Business,35-44,France,Verified,6.15,16,2608.49,2024-10-26 21:25:02
USER_005991,2024-10-13,Consumer,25-34,Canada,Unverified,55.3,8,1158.09,2024-09-10 13:30:55
USER_005992,2024-09-20,Consumer,35-44,UK,Verified,3.44,21,3674.15,2024-10-22 18:36:36
USER_005993,2024-02-22,Consumer,35-44,France,Verified,13.12,11,2938.9,2024-10-25 15:39:39
USER_005994,2024-04-15,Consumer,25-34,USA,Verified,40.02,8,457.63,2024-10-19 18:10:45
USER_005995,2024-10-04,Consumer,18-24,Australia,Unverified,83.37,7,253.59,2024-10-07 18:03:42
USER_005996,2024-06-28,Consumer,55+,France,Pending,399.1,11,1128.64,2024-10-19 00:16:30
USER_005997,2024-10-08,Consumer,35-44,USA,Verified,20.99,8,697.5,2024-09-22 21:36:58
USER_005998,2024-06-12,Business,35-44,India,Verified,142.52,13,2778.5,2024-08-02 23:44:37
USER_005999,2024-05-18,Consumer,35-44,USA,Verified,36.64,11,828.97,2024-10-19 19:51:35
USER_006000,2024-03-13,Consumer,35-44,Germany,Unverified,200.51,11,859.52,2024-10-21 15:29:06
USER_006001,2024-05-25,Consumer,25-34,UK,Verified,15.4,18,1739.78,2024-10-18 20:54:35
USER_006002,2024-10-20,Consumer,55+,Australia,Unverified,106.68,9,861.46,2024-10-26 15:10:05
USER_006003,2024-05-05,Business,35-44,USA,Verified,11.41,10,852.4,2024-09-09 20:09:54
USER_006004,2024-03-28,Consumer,45-54,USA,Verified,57.78,11,5889.42,2024-10-23 19:46:02
USER_006005,2024-02-06,Consumer,25-34,UK,Verified,16.81,9,4772.68,2024-09-17 21:10:08
USER_006006,2024-06-08,Premium,45-54,France,Verified,100.64,15,1286.69,2024-09-20 22:25:54
USER_006007,2024-06-22,Consumer,35-44,Germany,Unverified,104.24,8,13061.5,2024-09-30 18:37:14
USER_006008,2024-10-03,Consumer,35-44,Singapore,Verified,46.28,15,1392.51,2024-10-26 15:00:41
USER_006009,2024-08-15,Consumer,18-24,Canada,Unverified,187.04,8,1027.7,2024-08-26 13:24:14
USER_006010,2024-01-26,Consumer,35-44,USA,Unverified,255.48,9,1150.81,2024-09-15 16:45:57
USER_006011,2024-03-07,Business,25-34,UK,Unverified,15.93,11,759.59,2024-10-26 14:55:00
USER_006012,2024-01-15,Business,35-44,USA,Pending,78.19,10,3774.6,2024-09-20 12:01:42
USER_006013,2024-08-29,Premium,35-44,USA,Verified,534.53,14,1852.09,2024-10-07 10:29:02
USER_006014,2024-01-26,Consumer,18-24,Canada,Unverified,12.74,10,702.38,2024-09-03 12:00:33
USER_006015,2024-02-24,Consumer,25-34,UAE,Unverified,54.17,4,182.88,2024-10-04 20:08:36
USER_006016,2024-07-15,Business,25-34,USA,Pending,114.81,9,738.85,2024-10-25 11:14:54
USER_006017,2024-01-28,Consumer,35-44,Australia,Unverified,5.2,9,727.43,2024-08-21 14:04:37
USER_006018,2024-02-14,Consumer,25-34,UK,Verified,1133.24,7,646.37,2024-08-26 20:51:19
USER_006019,2024-08-06,Consumer,25-34,USA,Unverified,15.81,13,1416.76,2024-10-18 22:56:36
USER_006020,2024-07-19,Consumer,35-44,USA,Verified,24.81,16,959.88,2024-10-24 20:52:24
USER_006021,2024-04-01,Consumer,35-44,Germany,Unverified,42.39,6,576.64,2024-08-14 16:39:57
USER_006022,2024-08-16,Business,55+,USA,Verified,12.52,8,917.85,2024-10-24 10:10:44
USER_006023,2024-07-01,Business,25-34,India,Unverified,111.68,11,568.11,2024-10-25 18:18:24
USER_006024,2024-06-08,Consumer,35-44,UK,Unverified,415.02,13,834.84,2024-10-04 15:36:45
USER_006025,2024-06-19,Consumer,18-24,USA,Unverified,138.52,14,1028.19,2024-09-12 13:35:52
USER_006026,2024-04-11,Consumer,45-54,Australia,Verified,108.43,12,597.32,2024-09-17 20:10:52
USER_006027,2024-09-30,Business,35-44,USA,Verified,181.39,15,1908.59,2024-10-16 09:55:18
USER_006028,2024-02-10,Consumer,35-44,Singapore,Verified,25.27,13,1982.84,2024-08-27 04:58:25
USER_006029,2024-08-26,Consumer,18-24,USA,Verified,21.02,9,610.64,2024-10-02 10:43:45
USER_006030,2024-10-17,Consumer,55+,India,Unverified,618.15,7,931.8,2024-09-26 19:17:05
USER_006031,2024-03-08,Consumer,45-54,Canada,Verified,170.18,6,652.78,2024-07-28 21:57:18
USER_006032,2024-02-17,Consumer,25-34,France,Verified,6.24,14,1089.54,2024-10-22 11:34:38
USER_006033,2024-08-27,Business,35-44,USA,Verified,703.67,12,697.26,2024-09-01 21:34:29
USER_006034,2024-02-19,Consumer,45-54,USA,Verified,473.05,7,817.22,2024-10-04 14:53:19
USER_006035,2024-08-21,Consumer,25-34,USA,Unverified,154.48,11,4614.85,2024-10-23 19:17:47
USER_006036,2024-06-07,Consumer,35-44,USA,Unverified,378.13,8,1998.12,2024-09-02 01:10:03
USER_006037,2024-08-26,Consumer,35-44,USA,Unverified,526.81,4,420.86,2024-08-23 09:13:11
USER_006038,2024-08-28,Business,35-44,India,Verified,50.11,10,2379.67,2024-10-13 20:23:22
USER_006039,2024-04-28,Consumer,35-44,France,Unverified,242.05,13,1378.02,2024-10-11 17:06:11
USER_006040,2024-04-24,Business,25-34,USA,Verified,3000.61,12,1484.67,2024-10-09 02:54:35
USER_006041,2024-03-14,Consumer,25-34,UK,Verified,21.51,5,774.1,2024-10-07 10:03:58
USER_006042,2024-05-12,Consumer,45-54,France,Unverified,41.54,10,656.79,2024-08-17 19:56:15
USER_006043,2024-07-05,Consumer,45-54,India,Verified,10.04,9,856.92,2024-10-18 01:57:59
USER_006044,2024-07-19,Consumer,35-44,UK,Verified,38.47,14,1312.58,2024-09-27 21:26:08
USER_006045,2024-04-03,Consumer,25-34,France,Verified,426.0,9,1813.53,2024-10-19 18:20:45
USER_006046,2024-06-18,Business,35-44,Canada,Verified,12.7,8,619.05,2024-09-12 13:05:55
USER_006047,2024-06-15,Consumer,25-34,UAE,Verified,240.9,12,945.56,2024-10-25 09:38:22
USER_006048,2024-08-20,Consumer,35-44,France,Unverified,523.77,10,1621.69,2024-10-06 21:25:46
USER_006049,2024-09-06,Business,35-44,France,Verified,2.95,8,393.64,2024-10-07 19:12:51
USER_006050,2024-01-16,Business,25-34,India,Verified,19.7,10,1052.85,2024-09-23 09:36:11
USER_006051,2024-02-03,Consumer,25-34,USA,Verified,532.75,6,4055.37,2024-09-20 10:07:47
USER_006052,2024-08-31,Premium,45-54,UK,Verified,116.77,10,1113.2,2024-10-25 09:42:07
USER_006053,2024-02-27,Consumer,45-54,UK,Verified,13.3,12,2580.32,2024-10-13 10:13:26
USER_006054,2024-06-28,Consumer,25-34,USA,Verified,28.06,9,621.86,2024-10-02 11:34:34
USER_006055,2024-09-02,Business,25-34,UK,Unverified,90.51,5,578.67,2024-10-11 23:26:16
USER_006056,2024-08-24,Consumer,25-34,France,Verified,243.73,7,1128.36,2024-08-15 09:01:55
USER_006057,2024-03-28,Consumer,25-34,USA,Unverified,1136.87,12,1467.81,2024-10-03 15:47:36
USER_006058,2024-05-24,Consumer,55+,UK,Unverified,43.46,7,912.06,2024-09-20 13:12:44
USER_006059,2024-06-27,Business,25-34,USA,Verified,164.53,10,446.88,2024-09-15 04:18:33
USER_006060,2024-10-21,Business,45-54,USA,Verified,40.67,8,1390.65,2024-09-05 17:33:46
USER_006061,2024-03-06,Consumer,35-44,UK,Verified,81.82,7,443.19,2024-10-19 14:43:31
USER_006062,2024-09-17,Consumer,18-24,France,Unverified,201.48,7,582.14,2024-07-31 14:05:41
USER_006063,2024-02-22,Consumer,35-44,Canada,Verified,16.85,7,1342.93,2024-09-05 09:50:01
USER_006064,2024-07-26,Consumer,35-44,Germany,Verified,155.57,13,1763.9,2024-10-17 20:25:15
USER_006065,2024-02-24,Consumer,35-44,UK,Verified,6.55,9,1197.27,2024-10-19 22:26:10
USER_006066,2024-06-15,Business,18-24,Canada,Unverified,124.84,10,1373.3,2024-10-03 11:34:38
USER_006067,2024-10-11,Consumer,25-34,UK,Verified,1561.28,10,1971.02,2024-10-16 10:34:29
USER_006068,2024-02-06,Consumer,35-44,UK,Verified,62.35,12,1081.13,2024-10-16 17:56:21
USER_006069,2024-06-03,Consumer,25-34,USA,Unverified,7.45,12,2055.08,2024-09-21 11:13:06
USER_006070,2024-09-29,Consumer,45-54,India,Verified,9.85,6,1916.94,2024-08-25 17:33:34
USER_006071,2024-08-24,Business,25-34,Singapore,Unverified,167.54,17,1094.27,2024-10-22 10:44:40
USER_006072,2024-07-24,Consumer,18-24,Canada,Verified,2.36,3,214.61,2024-08-15 09:04:15
USER_006073,2024-07-30,Consumer,35-44,UK,Unverified,25.24,4,139.08,2024-09-10 11:31:14
USER_006074,2024-05-02,Consumer,25-34,Australia,Unverified,69.0,11,1267.16,2024-10-20 18:51:23
USER_006075,2024-05-04,Consumer,25-34,USA,Verified,2011.27,11,1145.63,2024-09-16 21:18:52
USER_006076,2024-10-07,Consumer,18-24,USA,Verified,1610.99,8,1002.96,2024-09-12 21:10:23
USER_006077,2024-03-22,Consumer,18-24,USA,Verified,58.73,19,898.23,2024-10-16 08:46:26
USER_006078,2024-09-03,Consumer,18-24,USA,Unverified,13.37,11,906.14,2024-10-09 19:59:33
USER_006079,2024-07-15,Consumer,35-44,USA,Verified,357.48,11,1140.72,2024-10-09 12:46:52
USER_006080,2024-02-03,Consumer,35-44,Brazil,Pending,35.51,5,343.18,2024-09-28 11:51:59
USER_006081,2024-06-23,Consumer,25-34,USA,Unverified,82.66,7,724.65,2024-09-02 01:38:42
USER_006082,2024-04-16,Premium,35-44,Canada,Verified,144.53,7,1099.26,2024-09-05 22:26:45
USER_006083,2024-08-08,Consumer,45-54,Canada,Verified,371.54,8,637.93,2024-09-21 19:52:39
USER_006084,2024-08-10,Consumer,35-44,USA,Verified,70.18,7,482.81,2024-09-04 15:19:01
USER_006085,2024-10-17,Consumer,35-44,Germany,Verified,167.82,9,1626.16,2024-09-02 03:03:44
USER_006086,2024-06-24,Consumer,25-34,USA,Verified,22.31,14,896.1,2024-10-15 23:25:08
USER_006087,2024-10-05,Business,18-24,UK,Verified,14.01,11,3031.92,2024-10-24 20:20:57
USER_006088,2024-04-30,Consumer,25-34,UK,Verified,37.69,12,766.62,2024-10-11 02:30:36
USER_006089,2024-03-29,Consumer,35-44,Brazil,Unverified,17.52,5,1199.24,2024-10-19 09:28:06
USER_006090,2024-02-09,Consumer,35-44,Brazil,Verified,196.71,6,264.94,2024-10-19 09:56:14
USER_006091,2024-10-20,Consumer,55+,UK,Unverified,1895.74,8,395.04,2024-09-15 22:11:26
USER_006092,2024-09-06,Business,35-44,USA,Verified,45.25,8,834.95,2024-10-09 08:59:57
USER_006093,2024-02-28,Consumer,25-34,France,Unverified,50.59,12,1894.16,2024-10-23 08:46:39
USER_006094,2024-08-25,Consumer,35-44,USA,Verified,756.07,10,894.53,2024-10-25 04:06:40
USER_006095,2024-06-15,Consumer,18-24,UK,Verified,2034.83,10,716.63,2024-09-27 08:26:31
USER_006096,2024-10-11,Consumer,45-54,Canada,Verified,9.45,12,948.03,2024-09-18 05:33:32
USER_006097,2024-02-19,Consumer,25-34,UAE,Unverified,8.27,11,942.92,2024-09-30 11:15:59
USER_006098,2024-08-15,Business,18-24,UK,Verified,154.39,7,1545.53,2024-10-03 07:29:13
USER_006099,2024-03-31,Consumer,18-24,UK,Verified,60.21,8,1155.21,2024-09-09 18:08:54
USER_006100,2024-06-06,Business,55+,USA,Verified,327.46,8,1764.53,2024-10-20 18:55:02
USER_006101,2024-07-26,Consumer,35-44,Germany,Verified,165.16,11,939.28,2024-09-10 13:03:32
USER_006102,2024-02-05,Consumer,18-24,USA,Pending,54.22,9,503.4,2024-10-15 23:38:24
USER_006103,2024-02-25,Consumer,25-34,Germany,Pending,89.47,13,3853.47,2024-09-30 13:44:04
USER_006104,2024-07-13,Business,25-34,USA,Verified,148.55,9,1385.49,2024-06-26 16:04:17
USER_006105,2024-06-16,Consumer,18-24,Singapore,Verified,12.73,11,845.09,2024-10-11 18:03:42
USER_006106,2024-09-10,Consumer,18-24,USA,Unverified,64.05,11,1188.51,2024-10-17 18:26:15
USER_006107,2024-02-01,Consumer,35-44,Brazil,Verified,21.04,5,332.08,2024-10-25 10:46:57
USER_006108,2024-02-16,Consumer,35-44,Canada,Verified,40.22,4,866.97,2024-08-17 04:42:41
USER_006109,2024-04-21,Consumer,55+,Brazil,Unverified,170.6,15,3145.49,2024-10-07 16:49:58
USER_006110,2024-03-12,Business,18-24,UK,Verified,15.64,6,584.3,2024-10-22 20:42:11
USER_006111,2024-10-24,Premium,45-54,USA,Verified,49.32,5,552.98,2024-10-24 19:08:24
USER_006112,2024-01-01,Consumer,25-34,USA,Unverified,14.42,5,284.97,2024-08-21 19:35:55
USER_006113,2024-03-16,Business,25-34,UK,Verified,28.26,7,2920.96,2024-09-16 16:47:31
USER_006114,2024-03-17,Consumer,18-24,Brazil,Verified,412.1,5,488.99,2024-08-09 18:17:26
USER_006115,2024-08-19,Consumer,55+,Australia,Verified,42.88,5,1502.76,2024-10-07 11:25:53
USER_006116,2024-09-29,Consumer,55+,Germany,Pending,38.34,8,3852.01,2024-09-02 11:55:22
USER_006117,2024-05-29,Consumer,45-54,UK,Unverified,2.54,11,1508.54,2024-10-24 01:48:48
USER_006118,2024-07-18,Premium,18-24,UK,Unverified,13.51,14,912.32,2024-10-20 09:59:46
USER_006119,2024-10-22,Consumer,45-54,Germany,Verified,16.09,10,5715.18,2024-10-03 14:43:54
USER_006120,2024-08-16,Consumer,35-44,France,Verified,255.71,17,2413.51,2024-10-03 15:13:53
USER_006121,2024-04-10,Consumer,18-24,UK,Verified,38.62,12,2008.84,2024-09-28 02:51:36
USER_006122,2024-04-15,Consumer,25-34,Australia,Verified,6.15,11,1694.56,2024-07-25 21:22:13
USER_006123,2024-06-11,Consumer,35-44,Canada,Verified,31.06,8,970.93,2024-07-25 11:05:43
USER_006124,2024-06-02,Premium,45-54,Canada,Verified,676.12,8,926.42,2024-10-16 13:03:00
USER_006125,2024-10-18,Business,45-54,Germany,Verified,61.83,11,740.99,2024-09-03 14:21:31
USER_006126,2024-06-04,Business,25-34,Australia,Unverified,9.37,9,1586.8,2024-09-12 18:11:14
USER_006127,2024-08-10,Consumer,25-34,Canada,Verified,45.22,9,962.18,2024-09-14 17:03:44
USER_006128,2024-06-25,Consumer,35-44,Brazil,Unverified,39.55,4,970.34,2024-10-20 11:33:40
USER_006129,2024-02-15,Consumer,35-44,India,Verified,82.18,13,1348.81,2024-10-22 19:09:45
USER_006130,2024-10-25,Consumer,18-24,Australia,Verified,74.91,9,1298.03,2024-10-09 21:52:43
USER_006131,2024-01-05,Consumer,35-44,UK,Verified,17.54,11,1010.74,2024-09-16 10:17:42
USER_006132,2024-09-18,Business,25-34,Germany,Verified,130.76,5,1101.26,2024-08-12 14:29:24
USER_006133,2024-07-25,Consumer,25-34,Canada,Verified,469.16,7,781.23,2024-10-26 00:04:25
USER_006134,2024-03-06,Consumer,18-24,USA,Unverified,608.15,15,1628.65,2024-10-11 13:25:53
USER_006135,2024-05-30,Consumer,35-44,Germany,Unverified,14.11,5,445.11,2024-07-12 13:53:47
USER_006136,2024-02-01,Consumer,18-24,Brazil,Unverified,62.46,8,546.07,2024-10-23 13:22:22
USER_006137,2024-07-08,Consumer,45-54,Canada,Verified,20.7,18,1857.68,2024-10-06 17:24:29
USER_006138,2024-10-08,Business,35-44,USA,Verified,7.95,10,1500.76,2024-09-20 16:51:19
USER_006139,2024-01-28,Consumer,55+,UK,Verified,27.09,8,1822.93,2024-08-16 19:28:20
USER_006140,2024-01-01,Business,25-34,USA,Verified,307.86,5,489.03,2024-09-11 22:32:09
USER_006141,2024-10-13,Consumer,35-44,France,Unverified,13.48,7,394.83,2024-09-05 13:21:30
USER_006142,2024-07-02,Consumer,55+,Germany,Verified,80.91,9,824.2,2024-10-06 01:18:27
USER_006143,2024-02-26,Consumer,25-34,Germany,Verified,309.43,7,898.98,2024-09-20 17:55:50
USER_006144,2024-05-24,Business,18-24,UK,Unverified,57.5,10,1068.4,2024-10-25 14:15:12
USER_006145,2024-01-16,Business,35-44,UK,Verified,34.96,9,1278.33,2024-10-04 22:15:26
USER_006146,2024-04-30,Consumer,25-34,USA,Verified,355.35,14,5153.88,2024-10-23 20:05:01
USER_006147,2024-08-09,Consumer,25-34,Brazil,Verified,13.96,8,768.75,2024-08-20 14:06:16
USER_006148,2024-07-20,Consumer,55+,UK,Verified,121.02,7,341.26,2024-08-05 20:12:38
USER_006149,2024-06-11,Consumer,35-44,Canada,Verified,54.23,15,1804.49,2024-10-05 12:16:49
USER_006150,2024-07-14,Business,25-34,UK,Verified,48.0,7,812.47,2024-10-19 18:30:01
USER_006151,2024-07-26,Consumer,18-24,Germany,Unverified,48.83,4,427.71,2024-05-07 18:45:10
USER_006152,2024-07-14,Consumer,18-24,UAE,Verified,162.98,7,527.39,2024-05-10 10:36:35
USER_006153,2024-08-10,Consumer,25-34,Canada,Verified,108.26,12,2246.71,2024-10-26 18:15:27
USER_006154,2024-10-06,Consumer,25-34,UK,Verified,66.15,8,1097.58,2024-10-08 14:16:23
USER_006155,2024-04-18,Consumer,25-34,Germany,Unverified,70.15,10,1458.56,2024-10-14 19:19:48
USER_006156,2024-03-29,Consumer,18-24,USA,Unverified,292.45,11,1131.5,2024-09-27 18:25:35
USER_006157,2024-08-31,Consumer,45-54,Brazil,Unverified,41.08,11,1036.02,2024-10-11 16:35:27
USER_006158,2024-03-12,Consumer,25-34,USA,Verified,8.7,15,1136.08,2024-10-15 21:11:47
USER_006159,2024-04-06,Consumer,18-24,Canada,Verified,708.6,7,2096.91,2024-09-30 07:04:39
USER_006160,2024-10-11,Business,35-44,UK,Verified,70.6,12,997.32,2024-10-21 18:35:23
USER_006161,2024-07-15,Consumer,18-24,India,Verified,88.58,11,2516.73,2024-10-14 21:50:37
USER_006162,2024-07-03,Consumer,35-44,Singapore,Unverified,123.16,4,700.87,2024-07-15 10:34:37
USER_006163,2024-08-01,Consumer,35-44,USA,Verified,277.98,9,3143.26,2024-07-17 05:05:22
USER_006164,2024-03-19,Consumer,55+,USA,Verified,7.76,9,594.1,2024-09-01 05:07:39
USER_006165,2024-05-27,Consumer,25-34,India,Verified,178.04,6,499.79,2024-08-29 20:09:51
USER_006166,2024-03-05,Consumer,18-24,UK,Unverified,47.13,10,2082.16,2024-09-24 19:28:22
USER_006167,2024-03-09,Consumer,18-24,Germany,Verified,30.91,7,742.07,2024-09-04 13:59:25
USER_006168,2024-01-06,Premium,18-24,UK,Pending,755.92,10,863.23,2024-10-15 11:44:31
USER_006169,2024-02-06,Consumer,45-54,Canada,Verified,145.18,11,1536.4,2024-09-06 12:07:38
USER_006170,2024-01-09,Consumer,35-44,USA,Unverified,33.41,15,932.1,2024-10-18 20:36:54
USER_006171,2024-03-14,Consumer,55+,Canada,Pending,33.79,13,1049.55,2024-10-21 10:23:33
USER_006172,2024-09-06,Consumer,25-34,UK,Verified,117.21,5,947.78,2024-10-12 15:43:09
USER_006173,2024-08-11,Consumer,45-54,France,Verified,87.37,8,942.2,2024-10-08 08:46:05
USER_006174,2024-03-10,Business,18-24,Germany,Verified,11.28,8,520.18,2024-09-10 13:25:25
USER_006175,2024-02-13,Consumer,45-54,USA,Verified,11.06,16,1498.63,2024-10-16 12:10:38
USER_006176,2024-03-11,Consumer,18-24,USA,Verified,92.27,12,3759.24,2024-10-17 15:48:46
USER_006177,2024-07-31,Consumer,35-44,USA,Verified,73.75,11,1002.23,2024-10-03 14:14:06
USER_006178,2024-08-21,Consumer,25-34,UK,Unverified,373.0,7,276.19,2024-10-21 20:33:24
USER_006179,2024-08-05,Consumer,18-24,USA,Verified,787.51,12,1304.03,2024-10-18 01:49:29
USER_006180,2024-04-02,Consumer,35-44,USA,Verified,50.52,8,735.52,2024-10-13 19:24:02
USER_006181,2024-08-20,Consumer,45-54,Germany,Verified,7.39,7,1940.38,2024-07-29 19:03:26
USER_006182,2024-09-17,Consumer,35-44,France,Verified,588.11,6,437.67,2024-09-23 11:51:41
USER_006183,2024-08-05,Consumer,25-34,Germany,Verified,1.56,10,638.19,2024-10-09 10:16:34
USER_006184,2024-10-09,Premium,25-34,USA,Verified,2.01,6,623.13,2024-10-13 18:27:58
USER_006185,2024-08-18,Consumer,18-24,Germany,Verified,54.1,9,789.46,2024-09-08 16:12:39
USER_006186,2024-07-15,Business,45-54,UK,Verified,15.91,8,240.02,2024-10-13 20:11:55
USER_006187,2024-06-30,Business,18-24,USA,Verified,59.41,3,902.68,2024-08-20 06:30:53
USER_006188,2024-04-25,Consumer,45-54,Singapore,Verified,36.84,9,953.69,2024-10-16 20:47:29
USER_006189,2024-04-05,Consumer,35-44,France,Verified,41.58,17,3082.59,2024-10-24 15:32:05
USER_006190,2024-08-05,Consumer,35-44,USA,Verified,133.02,5,1179.76,2024-10-10 21:27:32
USER_006191,2024-01-04,Consumer,45-54,USA,Verified,62.41,5,369.98,2024-07-14 17:29:38
USER_006192,2024-10-22,Consumer,35-44,Brazil,Verified,129.24,10,2176.41,2024-10-09 13:42:41
USER_006193,2024-09-12,Business,25-34,USA,Pending,159.97,10,967.9,2024-10-04 15:49:36
USER_006194,2024-05-01,Business,25-34,USA,Unverified,165.28,12,2023.12,2024-10-26 21:51:52
